species;latitude;longitude
H. middendorffii;45.04457;136.61276
H. middendorffii;44.55740;135.62272
H. middendorffii;43.17028;132.77551
H. middendorffii;43.23880;132.04496
H. middendorffii;43.34699;133.01023
H. middendorffii;43.34821;133.00714
H. middendorffii;43.34743;133.00830
H. middendorffii;43.34709;133.00916
H. middendorffii;43.34706;133.00993
H. middendorffii;43.34703;133.00809
H. middendorffii;43.34815;133.00714
H. middendorffii;43.34712;133.00912
H. middendorffii;43.34721;133.00881
H. middendorffii;43.34734;133.00633
H. middendorffii;43.34678;133.01040
H. middendorffii;43.34556;133.00980
H. middendorffii;43.34912;133.00023
H. middendorffii;43.23854;132.06708
H. middendorffii;43.24738;132.06397
H. middendorffii;42.87722;131.65944
H. middendorffii;42.93650;131.83384
H. middendorffii;43.06086;131.84153
H. middendorffii;42.98440;131.84103
H. middendorffii;42.98585;131.84000
H. middendorffii;43.01562;131.78816
H. middendorffii;43.01562;131.78816
H. middendorffii;43.19222;131.98056
H. middendorffii;43.17008;131.95389
H. middendorffii;43.17212;131.95735
H. middendorffii;42.43247;130.63339
H. middendorffii;42.64774;131.07703
H. middendorffii;43.66451;135.22099
H. middendorffii;43.66451;135.22099
H. middendorffii;44.16240;132.00073
H. middendorffii;44.16240;132.00073
H. middendorffii;43.75019;131.45894
H. middendorffii;43.75019;131.45894
H. middendorffii;43.74513;131.45521
H. middendorffii;43.64872;131.38964
H. middendorffii;43.66114;131.38964
H. middendorffii;42.62212;130.89491
H. middendorffii;42.62191;130.89332
H. middendorffii;42.59702;130.90756
H. middendorffii;44.69728;131.69551
H. middendorffii;45.77535;135.34332
H. middendorffii;42.91139;131.72889
H. middendorffii;43.10331;131.49025
H. middendorffii;43.10331;131.49025
H. middendorffii;43.24461;131.39271
H. middendorffii;43.24461;131.39271
H. middendorffii;44.94479;136.53936
H. middendorffii;45.06449;136.58727
H. middendorffii;45.06788;136.51792
H. middendorffii;45.02325;136.60581
H. middendorffii;45.02325;136.60581
H. middendorffii;45.17750;135.80583
H. middendorffii;43.43963;131.55376
H. middendorffii;43.44661;131.57848
H. middendorffii;43.46846;134.33566
H. middendorffii;51.10353;132.76438
H. middendorffii;51.10353;132.76438
H. middendorffii;49.10248;130.73834
H. middendorffii;47.06574;142.05844
H. middendorffii;46.86056;141.96556
H. middendorffii;46.86056;141.96556
H. middendorffii;44.03412;145.84723
H. middendorffii;46.67861;141.85596
H. middendorffii;50.21226;130.09988
H. middendorffii;50.63592;135.58752
H. middendorffii;50.63592;135.58752
H. middendorffii;42.54280;130.68020
H. middendorffii;42.54280;130.68020
H. middendorffii;43.46846;134.33566
H. middendorffii;51.10353;132.76438
H. middendorffii;51.10353;132.76438
H. middendorffii;49.10248;130.73834
H. middendorffii;47.06574;142.05844
H. middendorffii;46.86056;141.96556
H. middendorffii;46.86056;141.96556
H. middendorffii;44.03412;145.84723
H. middendorffii;46.67861;141.85596
H. middendorffii;50.21226;130.09988
H. middendorffii;50.63592;135.58752
H. middendorffii;50.63592;135.58752
H. middendorffii;42.54280;130.68020
H. middendorffii;42.54280;130.68020
H. middendorffii;47.06574;142.05844
H. middendorffii;46.86056;141.96556
H. middendorffii;46.86056;141.96556
H. middendorffii;44.03412;145.84723
H. middendorffii;46.67861;141.85596
H. middendorffii;50.21226;130.09988
H. middendorffii;50.63592;135.58752
H. middendorffii;50.63592;135.58752
H. middendorffii;50.63592;135.58752
H. middendorffii;50.21226;130.09988
H. middendorffii; 48.15365;107.68518
H. middendorffii;52.872877;133.243481
H. middendorffii;49.108041;130.753261
H. middendorffii;52.266454;130.228009
H. middendorffii;44.386860;132.302777
H. middendorffii;43.649953;132.502507
H. middendorffii;42.945810; 131.73074
H. middendorffii;46.777759;136.912034
H. middendorffii;43.180153;131.774480
H. middendorffii;43.222417;131.992017
H. middendorffii;43.222417;131.99201
H. middendorffii;44.871654;135.444718
H. middendorffii;44.728779;135.547853
H. middendorffii;44.728779; 135.547853
H. middendorffii;43.180153;131.774480
H. middendorffii;48.999979;132.462647
H. middendorffii;44.365531;135.820294
H. middendorffii;43.218513;131.952608
H. middendorffii;43.218513;131.952608
H. middendorffii;43.80000;131.95000
H. middendorffii;46.777759;136.912034
H. middendorffii;42.945810;131.730742
H. middendorffii;49.999861;133.000043
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.8000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;43.80000;131.95000
H. middendorffii;44.554566;132.866762
H. middendorffii;42.853178;132.428759
H. middendorffii;42.853178;132.428759
H. middendorffii;43.194985;132.116583
H. middendorffii;43.315437;131.844049
H. middendorffii;43.061861;133.140750
H. middendorffii;43.061861;133.140750
H. middendorffii;42.665990;131.471055
H. middendorffii;42.668068;131.430084
H. middendorffii;42.724199;131.511381
H. middendorffii;42.724199;131.511381
H. middendorffii;43.194985;132.116583
H. middendorffii;43.646354;131.923569
H. middendorffii;43.151693;131.670117
H. middendorffii;47.110639;137.613242
H. middendorffii;46.738804;136.913589
