species;latitude;longitude
Petasites amplus;35.33;135.75
Petasites amplus;33.49;130.29
Petasites amplus;43.72;142.66
Petasites amplus;36.6787;138.999064
Petasites amplus;35.5907;139.266
Petasites amplus;35.1158;139.078
Petasites amplus;35.055;138.969
Petasites amplus;33.4255;133.225
Petasites amplus;33.3278;133.23
Petasites amplus;33.5813;133.467
Petasites amplus;33.127;133.096
Petasites amplus;33.0041;130.43
Petasites amplus;35.5458;139.331
Petasites amplus;36.0053;139.563
Petasites amplus;36.0053;139.563
Petasites amplus;36.0053;139.563
Petasites amplus;36.3797;138.692
Petasites amplus;36.5739;139.38
Petasites amplus;35.4783;140.197
Petasites amplus;35.4783;140.097
Petasites amplus;35.5116;140.072
Petasites amplus;35.4533;140.047
Petasites amplus;35.32;140.147
Petasites amplus;35.5033;140.084
Petasites amplus;35.3866;140.134
Petasites amplus;35.5199;140.084
Petasites amplus;40.583332;140.883331
Petasites amplus;35.349998;139.083328
Petasites amplus;46.240217;141.25365
Petasites amplus;54.393733;142.662233
Petasites amplus;47.242917;142.778583
Petasites amplus;35.2569;133.923
Petasites amplus;35.0439;133.829
Petasites amplus;34.4683;133.522
Petasites amplus;34.6342;133.97
Petasites amplus;35.1319;134.346
Petasites amplus;35.1003;133.759
Petasites amplus;35.0589;134.119
Petasites amplus;35.0692;133.324
Petasites amplus;35.2044;134.27
Petasites amplus;35.1475;134.196
Petasites amplus;34.8767;133.513
Petasites amplus;35.0969;134.231
Petasites amplus;34.9964;134.034
Petasites amplus;35.2908;134.04
Petasites amplus;35.0381;134.286
Petasites amplus;35.0819;133.538
Petasites amplus;35.0603;133.996
Petasites amplus;35.1014;134.217
Petasites amplus;34.9722;133.826
Petasites amplus;35.2661;134.116
Petasites amplus;35.2661;134.116
Petasites amplus;35.0389;134.191
Petasites amplus;35.1486;134.203
Petasites amplus;35.05;133.719
Petasites amplus;35.0439;133.741
Petasites amplus;35.1069;134.344
Petasites amplus;34.9354;133.563
Petasites amplus;36.8472;139.333
Petasites amplus;36.8925;139.371
Petasites amplus;35.9711;139.282
