Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;30.78311;115.399242
Acer pictum;CN;30.663372;113.166529
Acer pictum;CN;41.812003;126.918139
Acer pictum;CN;33.524483;107.990638
Acer pictum;CN;29.157849;107.099275
Acer pictum;CN;31.042327;110.340757
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;34.054197;111.047905
Acer pictum;CN;30.663372;113.166529
Acer pictum;CN;29.157849;107.099275
Acer pictum;CN;29.671778;115.989221
Acer pictum;CN;30.663372;113.166529
Acer pictum;CN;29.990847;109.484961
Acer pictum;CN;29.990847;109.484961
Acer pictum;CN;29.671778;115.989221
Acer pictum;CN;29.124451;115.822033
Acer pictum;CN;29.326488;114.963104
Acer pictum;CN;29.124451;115.822033
Acer pictum;CN;29.010101;114.412629
Acer pictum;CN;29.61015;115.998104
Acer pictum;CN;29.124451;115.822033
Acer pictum;CN;29.010101;114.412629
Acer pictum;CN;29.124451;115.822033
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;30.290996;108.936374
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;31.331599;110.783718
Acer pictum;CN;31.331599;110.783718
Acer pictum;RU;48.692993;135.712402
Acer pictum;RU;48.277279;135.038635
Acer pictum;RU;48.286625;135.054382
Acer pictum;RU;48.617058;135.073166
Acer pictum;CN;27.82308;99.706013
Acer pictum;CN;27.177166;99.28717
Acer pictum;CN;27.2822;100.85195
Acer pictum;CN;28.48611;98.911543
Acer pictum;CN;28.48611;98.911543
Acer pictum;CN;27.2822;100.85195
Acer pictum;CN;26.876096;100.229945
Acer pictum;CN;27.740736;98.66582
Acer pictum;CN;27.177166;99.28717
Acer pictum;CN;27.740736;98.66582
Acer pictum;CN;27.740736;98.66582
Acer pictum;CN;27.177166;99.28717
Acer pictum;CN;27.177166;99.28717
Acer pictum;CN;27.177166;99.28717
Acer pictum;CN;27.177166;99.28717
Acer pictum;JP;36.333889;139.1025
Acer pictum;JP;42.705833;141.571667
Acer pictum;JP;37.783056;139.138611
Acer pictum;JP;35.75;139.5
Acer pictum;JP;36.0053;139.563
Acer pictum;JP;36.0212;139.003
Acer pictum;JP;36.0212;139.003
Acer pictum;JP;36.0212;139.003
Acer pictum;JP;36.0805;139.092
Acer pictum;JP;35.9891;139.104
Acer pictum;JP;36.0085;139.084
Acer pictum;CN;31;116.083333
Acer pictum;CN;31;116.083333
Acer pictum;KP;39.066666;125.833336
Acer pictum;JP;35.2241;139.078
Acer pictum;JP;35.2241;139.053
Acer pictum;JP;35.2241;139.078
Carpinus cordata;CN;40.991667;116.425
Carpinus cordata;CN;40.991667;116.425
Carpinus cordata;CN;35.428;111.992
Carpinus cordata;CN;32.435432;105.843358
Carpinus cordata;CN;29.955836;118.248811
Carpinus cordata;CN;32.435432;105.843358
Carpinus cordata;CN;32.435432;105.843358
Carpinus cordata;CN;29.955836;118.248811
Carpinus cordata;CN;29.955836;118.248811
Carpinus cordata;CN;29.955836;118.248811
Carpinus cordata;CN;29.955836;118.248811
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;29.61015;115.998105
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;32.637983;103.59895
Carpinus cordata;CN;32.637983;103.59895
Carpinus cordata;CN;30.272939;118.141565
Carpinus cordata;CN;30.272939;118.141565
Carpinus cordata;CN;41.827587;123.416408
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;35.297378;111.670049
Carpinus cordata;CN;34.566081;110.092299
Carpinus cordata;CN;35.14338;110.77461
Carpinus cordata;CN;34.568696;105.726028
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;34.882085;106.812269
Carpinus cordata;CN;36.570106;111.728876
Carpinus cordata;CN;32.435432;105.843358
Carpinus cordata;CN;30.196022;119.366283
Carpinus cordata;CN;30.196022;119.366283
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;30.272939;118.141565
Carpinus cordata;CN;34.568696;105.726028
Carpinus cordata;CN;30.876141;110.717361
Carpinus cordata;CN;33.976206;107.249372
Carpinus cordata;CN;28.328636;103.132181
Carpinus cordata;CN;30.272939;118.141565
Carpinus cordata;CN;34.054197;111.047906
Carpinus cordata;CN;29.61015;115.998105
Carpinus cordata;CN;35.14338;110.77461
Carpinus cordata;CN;32.435432;105.843358
Carpinus cordata;RU;43.18916;131.91
Carpinus cordata;JP;38.35;141.5
Carpinus cordata;JP;35.63;138.35
Carpinus cordata;JP;36.766667;139.616667
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;42.94069;140.478757
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;42.313497;140.96386
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;35.63;138.35
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;CN;36.519977;103.891767
Carpinus cordata;JP;36.482;138.734
Carpinus cordata;CN;41.241126;125.241448
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;40.416192;123.319538
Carpinus cordata;CN;42.786504;128.514494
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;35.026368;111.007319
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;31.824099;108.629497
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;41.812003;126.91814
Carpinus cordata;CN;33.31033;108.314391
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;31.824099;108.629497
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;40.600244;122.298507
Carpinus cordata;CN;40.508889;117.093422
Carpinus cordata;CN;43.580445;129.881798
Carpinus cordata;CN;31.824099;108.629497
Carpinus cordata;CN;42.786504;128.514494
Carpinus cordata;CN;31.824099;108.629497
