species;latitude;longitude
Carpinus cordata;32.43543;105.84336
Carpinus cordata;29.95584;118.24881
Carpinus cordata;32.43543;105.84336
Carpinus cordata;32.43543;105.84336
Carpinus cordata;29.95584;118.24881
Carpinus cordata;29.95584;118.24881
Carpinus cordata;29.95584;118.24881
Carpinus cordata;29.95584;118.24881
Carpinus cordata;33.97621;107.24937
Carpinus cordata;33.97621;107.24937
Carpinus cordata;33.97621;107.24937
Carpinus cordata;29.61015;115.99811
Carpinus cordata;33.97621;107.24937
Carpinus cordata;32.63798;103.59895
Carpinus cordata;32.63798;103.59895
Carpinus cordata;30.27294;118.14157
Carpinus cordata;30.27294;118.14157
Carpinus cordata;41.82759;123.41641
Carpinus cordata;33.97621;107.24937
Carpinus cordata;35.29738;111.67005
Carpinus cordata;34.56608;110.09230
Carpinus cordata;35.14338;110.77461
Carpinus cordata;34.56870;105.72603
Carpinus cordata;33.97621;107.24937
Carpinus cordata;34.88209;106.81227
Carpinus cordata;36.57011;111.72888
Carpinus cordata;32.43543;105.84336
Carpinus cordata;30.19602;119.36628
Carpinus cordata;30.19602;119.36628
Carpinus cordata;33.97621;107.24937
Carpinus cordata;30.27294;118.14157
Carpinus cordata;34.56870;105.72603
Carpinus cordata;30.87614;110.71736
Carpinus cordata;33.97621;107.24937
Carpinus cordata;28.32864;103.13218
Carpinus cordata;30.27294;118.14157
Carpinus cordata;34.05420;111.04791
Carpinus cordata;29.61015;115.99811
Carpinus cordata;35.14338;110.77461
Carpinus cordata;32.43543;105.84336
Carpinus cordata;43.18916;131.91000
Carpinus cordata;38.35000;141.50000
Carpinus cordata;43.50853;132.58975
Carpinus cordata;39.53333;141.56667
Carpinus cordata;35.63000;138.35000
Carpinus cordata;36.76667;139.61667
Carpinus cordata;42.08000;143.07000
Carpinus cordata;36.20000;137.60000
Carpinus cordata;40.56000;140.96000
Carpinus cordata;32.48000;104.77000
Carpinus cordata;37.64000;140.69000
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
