species	latitude	longitude
Quercus crispula	35.95014	138.33503
Quercus crispula	35.95014	138.33503
Quercus crispula	35.86421	138.98962
Quercus crispula	36.35263	138.73766
Quercus crispula	36.35263	138.73766
Quercus crispula	36.35263	138.73766
Quercus crispula	36.560278	139.193056
Quercus crispula	36.560278	139.193056
Quercus crispula	36.83471	138.93027
Quercus crispula	42.950305	141.152419
Quercus crispula	42.950305	141.152419
Quercus crispula	42.950305	141.152419
Quercus crispula	42.950305	141.152419
Quercus crispula	42.950305	141.152419
Quercus crispula	42.950305	141.152419
Quercus crispula	41.142	140.402
Quercus crispula	40.6653	140.8411
Quercus crispula	35.625166	139.243609
Quercus crispula	35.646341	139.215729
Quercus crispula	35.625166	139.243609
Quercus crispula	35.625166	139.243609
Quercus crispula	35.625166	139.243609
Quercus crispula	35.625166	139.243609
Quercus crispula	35.625166	139.243609
Quercus crispula	33.480995	133.015165
Quercus crispula	35.412201	136.39
Quercus crispula	36.296398	133.36301
Quercus crispula	33.246399	131.36099
Quercus crispula	37.4967	139.18201
Quercus crispula	36.7056	139.023
Quercus crispula	37.65	140.383
Quercus crispula	37.65	140.05
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4618	135.742
Quercus crispula	34.6481	135.938
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4429	135.733
Quercus crispula	34.4429	135.733
Quercus crispula	34.4069	135.798
Quercus crispula	34.4429	135.733
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4069	135.798
Quercus crispula	34.4916	135.951
Quercus crispula	34.4916	135.951
Quercus crispula	34.4069	135.798
Quercus crispula	34.4916	135.951
Quercus crispula	34.4069	135.798
Quercus crispula	45.04	142.06
Quercus crispula	45.18	141.38
Quercus crispula	44.46	142.1
Quercus crispula	44.24	142.13
Quercus crispula	35.2	134.37
Quercus crispula	35.21	134.31
Quercus crispula	35.13	135
Quercus crispula	35.35	134.33
Quercus crispula	35.23	134.3
Quercus crispula	35.28	134.34
Quercus crispula	35.24	134.3
Quercus crispula	35.23	134.3
Quercus crispula	35.24	134.3
Quercus crispula	35.23	134.3
Quercus crispula	35.24	134.3
Quercus crispula	35.27	134.28
Quercus crispula	35.32	134.37
Quercus crispula	35.15	134.52
Quercus crispula	35.11	134.51
Quercus crispula	34.47	135.16
Quercus crispula	34.45	135.13
Quercus crispula	35.26	134.38
Quercus crispula	35.26	134.38
Quercus crispula	35.31	134.38
Quercus crispula	35.21	134.3
Quercus crispula	35.13	134.29
Quercus crispula	35.13	134.29
Quercus crispula	35.12	134.3
Quercus crispula	34.47	135.17
Quercus crispula	34.13	135.59
Quercus crispula	34.32	136.1
Quercus crispula	34.31	136.1
Quercus crispula	36.54	139.31
Quercus crispula	35.49	137.45
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.09	136.46
Quercus crispula	36.26	136.33
Quercus crispula	36.28	136.38
Quercus crispula	36.3	136.48
Quercus crispula	35.14	135.56
Quercus crispula	35.16	135.43
Quercus crispula	35.12	135.45
Quercus crispula	35.3	135.29
Quercus crispula	35.3	135.29
Quercus crispula	38.05	140.27
Quercus crispula	32.23	131.11
Quercus crispula	36.09	136.52
Quercus crispula	36.17	137.34
Quercus crispula	35.15	133.37
Quercus crispula	37.1	140.02
Quercus crispula	35.04	134.39
Quercus crispula	34.27	135.12
Quercus crispula	36.5114	139.143
Quercus crispula	36.5408	138.505
Quercus crispula	36.4733	139.251
Quercus crispula	36.6861	138.781
Quercus crispula	36.4817	139.176
Quercus crispula	37.1381	139.946
Quercus crispula	36.7717	139.426
Quercus crispula	33.5708	133.056
Quercus crispula	33.5708	133.056
Quercus crispula	33.7625	133.181
Quercus crispula	33.4792	133.019
Quercus crispula	33.6042	133.081
Quercus crispula	33.4708	133.044
Quercus crispula	33.4792	133.019
Quercus crispula	33.4792	133.031
